NO_OF_FRAMES,2614
NO_OF_CAMERAS,30
NO_OF_MARKERS,10
FREQUENCY,140
NO_OF_ANALOG,0
ANALOG_FREQUENCY,0
DESCRIPTION,--
TIME_STAMP,2020-08-18, 11:52:00.996,683459.82016494
DATA_INCLUDED,3D
MARKER_NAMES,indloc_top_left,indloc_left_middle,indloc_left_bottom,indloc_right_bottom,indloc_top_middle,wearable_top,wearable_middle,wearable_bottom,wearable_right,indloc_wearable - 5
11,0.07143,1597744284.121426900,25220.604,16741.703,1631.285,25216.560,16556.447,1124.394,25226.560,16397.147,697.583,26582.071,16400.187,686.509,26138.529,16743.646,1620.212,25380.697,16474.236,1015.652,0.000,0.000,0.000,0.000,0.000,0.000,25469.645,16353.695,1081.802,0.000,0.000,0.000
12,0.07857,1597744284.128569700,25220.700,16741.660,1631.378,25216.508,16556.450,1124.324,25225.326,16397.683,697.104,26581.953,16400.243,686.365,26140.667,16745.052,1620.529,25382.693,16481.467,1012.692,0.000,0.000,0.000,0.000,0.000,0.000,25468.367,16360.767,1077.996,0.000,0.000,0.000
13,0.08571,1597744284.135712500,25220.578,16741.102,1630.868,25217.397,16557.441,1124.667,25226.384,16397.232,697.509,26582.168,16400.181,686.498,26138.820,16743.773,1620.276,25377.482,16487.021,1007.174,0.000,0.000,0.000,0.000,0.000,0.000,25467.428,16368.427,1074.279,0.000,0.000,0.000
14,0.09286,1597744284.142855300,25220.514,16741.681,1631.132,25217.599,16557.666,1124.761,25226.039,16398.429,698.571,26582.072,16400.324,686.470,26140.724,16745.100,1620.489,25381.850,16494.027,1003.752,0.000,0.000,0.000,0.000,0.000,0.000,25466.279,16374.028,1069.634,0.000,0.000,0.000
15,0.10000,1597744284.149998100,25220.468,16741.405,1630.718,25217.625,16557.613,1124.685,25223.699,16399.469,698.798,26581.874,16400.457,686.368,26138.520,16743.638,1620.208,25381.219,16499.335,999.426,0.000,0.000,0.000,0.000,0.000,0.000,25465.402,16381.161,1065.323,0.000,0.000,0.000
16,0.10714,1597744284.157140900,25220.766,16742.239,1631.285,25217.583,16557.636,1124.688,25223.393,16400.116,698.371,26581.827,16400.415,686.225,26138.892,16743.956,1620.175,25380.066,16505.404,994.603,0.000,0.000,0.000,0.000,0.000,0.000,25464.850,16386.582,1060.480,0.000,0.000,0.000
17,0.11429,1597744284.164283700,25220.664,16741.419,1630.774,25216.640,16556.579,1124.223,25223.180,16400.230,698.270,26581.954,16400.499,686.251,26138.781,16743.835,1620.188,25379.033,16511.568,989.841,0.000,0.000,0.000,0.000,0.000,0.000,25464.028,16393.062,1056.191,0.000,0.000,0.000
18,0.12143,1597744284.171426500,25220.513,16741.827,1631.065,25216.628,16556.672,1124.324,25222.007,16400.895,697.777,26581.934,16400.435,686.331,26138.797,16743.749,1620.157,25378.238,16518.187,985.540,0.000,0.000,0.000,0.000,0.000,0.000,25463.097,16399.796,1052.441,0.000,0.000,0.000
19,0.12857,1597744284.178569300,25220.549,16741.983,1631.124,25217.136,16557.568,1124.839,25220.384,16402.125,697.195,26582.229,16400.346,686.650,26138.835,16743.890,1620.273,25377.568,16523.064,980.738,0.000,0.000,0.000,0.000,0.000,0.000,25462.118,16405.739,1048.554,0.000,0.000,0.000
20,0.13571,1597744284.185712100,25220.478,16741.232,1630.869,25215.274,16557.460,1124.481,25226.570,16397.122,697.751,26581.751,16400.547,686.101,26138.892,16743.959,1620.233,25376.781,16528.759,976.328,0.000,0.000,0.000,0.000,0.000,0.000,25460.982,16412.601,1044.934,0.000,0.000,0.000
21,0.14286,1597744284.192854900,25220.515,16741.864,1631.239,25212.526,16556.581,1121.877,25225.114,16397.809,697.266,26582.304,16400.360,686.715,26138.722,16743.805,1620.383,25375.697,16534.768,972.271,0.000,0.000,0.000,0.000,0.000,0.000,25460.007,16418.154,1041.131,0.000,0.000,0.000
22,0.15000,1597744284.199997700,25220.389,16741.848,1631.224,25208.562,16555.842,1120.317,25226.724,16396.976,697.865,26581.876,16400.279,686.232,26138.821,16743.842,1620.159,25374.731,16540.738,968.904,0.000,0.000,0.000,0.000,0.000,0.000,25458.492,16427.628,1039.175,0.000,0.000,0.000
23,0.15714,1597744284.207140500,25220.430,16741.536,1630.844,25208.174,16555.720,1120.592,25225.173,16397.725,697.185,26581.929,16400.375,686.208,26138.843,16743.833,1620.366,25373.742,16546.723,965.131,25385.117,16489.255,1000.903,25395.246,16422.382,1041.389,25457.486,16432.745,1035.242,25382.934,16472.148,946.878
24,0.16429,1597744284.214283300,25220.688,16741.048,1630.508,25212.256,16556.560,1121.464,25225.628,16397.590,697.482,26582.223,16400.327,686.372,26138.885,16743.993,1620.270,25372.629,16552.355,961.010,25384.488,16493.491,996.989,25393.683,16426.388,1036.784,25456.290,16436.444,1032.500,25383.195,16477.203,942.612
25,0.17143,1597744284.221426100,25220.587,16741.913,1631.165,25212.421,16556.625,1121.882,25225.915,16397.368,697.748,26582.387,16400.330,686.528,26138.851,16743.973,1620.364,25371.693,16557.981,956.983,25383.436,16500.265,993.800,25389.204,16434.338,1035.413,25450.417,16440.999,1026.122,25375.909,16482.573,940.243
26,0.17857,1597744284.228568900,25220.464,16741.336,1630.738,25215.605,16554.512,1126.659,25221.312,16399.519,700.192,26582.553,16399.881,686.548,26138.702,16743.831,1620.236,25371.012,16563.441,952.483,25382.515,16505.945,989.624,0.000,0.000,0.000,25448.105,16448.806,1020.418,0.000,0.000,0.000
27,0.18571,1597744284.235711700,25220.579,16742.033,1631.110,25215.455,16555.463,1126.898,25220.920,16400.690,700.347,26582.155,16400.257,686.312,26138.861,16743.915,1620.138,25370.302,16569.369,947.918,25382.247,16511.833,985.275,0.000,0.000,0.000,25447.428,16454.201,1015.812,0.000,0.000,0.000
28,0.19286,1597744284.242854500,25220.622,16741.456,1630.755,25215.599,16554.682,1126.763,25221.235,16399.704,700.289,26582.324,16400.281,686.480,26138.844,16744.087,1620.119,25370.306,16573.740,942.454,25381.947,16515.883,979.999,0.000,0.000,0.000,25446.864,16460.018,1012.177,0.000,0.000,0.000
29,0.20000,1597744284.249997300,25220.825,16741.633,1630.647,25216.059,16554.498,1127.394,25221.447,16399.050,701.088,26582.021,16400.255,686.198,26140.638,16745.125,1620.415,25370.583,16578.388,937.221,25381.917,16519.889,975.265,0.000,0.000,0.000,25446.995,16464.744,1008.071,0.000,0.000,0.000
30,0.20714,1597744284.257140100,25220.827,16742.219,1631.180,25215.425,16555.766,1127.000,25220.764,16401.070,700.420,26581.978,16400.272,686.007,26138.870,16743.962,1620.247,25370.830,16583.930,932.484,25382.223,16524.165,969.859,0.000,0.000,0.000,25444.370,16472.027,1002.901,0.000,0.000,0.000
31,0.21429,1597744284.264282900,25220.468,16741.936,1631.038,25215.425,16555.318,1126.922,25220.904,16400.485,700.394,26582.090,16400.336,686.244,26138.928,16744.091,1620.205,25371.581,16588.826,927.468,25381.560,16531.631,966.730,0.000,0.000,0.000,25445.168,16475.003,1000.648,0.000,0.000,0.000
32,0.22143,1597744284.271425700,25220.519,16741.919,1631.149,25215.457,16555.340,1126.872,25220.970,16400.579,700.318,26582.314,16400.084,686.336,26138.710,16743.780,1620.272,25372.155,16593.293,922.557,25381.665,16535.848,962.453,25389.212,16472.139,1005.560,25451.071,16481.203,998.714,25378.887,16517.267,908.517
33,0.22857,1597744284.278568500,25220.528,16741.299,1630.652,25215.495,16554.676,1126.726,25221.114,16399.791,700.219,26582.110,16400.218,686.379,26138.867,16743.927,1620.256,25372.555,16599.078,918.297,25381.719,16539.880,957.651,25388.683,16475.255,999.194,25450.935,16486.265,997.717,25383.752,16523.124,903.044
34,0.23571,1597744284.285711300,25220.786,16741.610,1630.852,25215.685,16554.914,1126.840,25221.268,16399.997,700.344,26582.386,16400.090,686.453,26138.954,16743.969,1620.305,25372.562,16604.059,914.360,25381.385,16544.414,953.815,25385.740,16482.344,997.030,25449.255,16489.998,994.359,25381.112,16527.325,900.086
35,0.24286,1597744284.292854100,25220.763,16742.233,1631.257,25215.460,16555.701,1127.030,25220.853,16400.960,700.467,26582.114,16400.240,686.242,26138.835,16743.953,1620.246,25372.503,16609.194,910.664,25380.920,16549.878,950.317,25385.521,16487.439,994.637,25448.228,16493.773,990.814,25379.502,16531.912,897.118
36,0.25000,1597744284.299996900,25220.530,16741.469,1630.636,25215.525,16554.897,1126.598,25221.153,16400.078,700.066,26582.261,16400.226,686.290,26138.794,16743.886,1620.221,25372.316,16614.238,907.418,25380.453,16554.229,946.648,25384.493,16492.719,991.808,25447.505,16498.254,987.762,25378.785,16536.572,893.957
37,0.25714,1597744284.307139700,25220.798,16742.223,1631.299,25215.460,16555.725,1126.968,25220.899,16401.037,700.387,26582.237,16400.237,686.354,26138.616,16743.821,1620.239,25371.937,16618.228,903.308,25379.489,16560.833,943.901,25383.879,16497.241,988.289,25446.644,16503.406,985.115,25378.578,16541.340,890.585
38,0.26429,1597744284.314282500,25220.525,16741.797,1631.169,25215.424,16555.124,1127.013,25220.885,16400.260,700.495,26582.124,16400.160,686.271,26138.858,16743.944,1620.177,25371.342,16623.151,899.877,25378.979,16564.790,940.379,25383.136,16502.157,985.379,25445.914,16508.532,982.164,25378.250,16545.850,887.311
39,0.27143,1597744284.321425300,25220.520,16741.933,1631.207,25215.365,16555.355,1126.967,25220.799,16400.584,700.416,26582.093,16400.168,686.194,26138.753,16743.850,1620.174,25370.827,16627.153,896.023,25378.965,16567.459,936.046,25382.941,16507.237,981.928,25445.487,16513.339,979.022,25378.438,16549.476,883.529
40,0.27857,1597744284.328568100,25220.762,16742.385,1631.259,25215.568,16555.785,1127.038,25220.963,16400.991,700.495,26582.243,16400.237,686.278,26139.029,16744.076,1620.235,25370.585,16631.834,892.454,25378.549,16572.258,932.878,25382.664,16512.027,979.163,25444.533,16516.840,975.274,25376.760,16553.777,880.537
41,0.28571,1597744284.335710900,25220.772,16741.460,1630.669,25216.240,16554.212,1127.351,25221.737,16398.698,701.071,26582.394,16400.203,686.439,26140.715,16745.074,1620.392,25369.994,16635.664,888.566,25378.402,16576.985,929.043,25382.662,16516.446,975.700,25444.630,16519.908,971.165,25375.354,16557.587,877.076
42,0.29286,1597744284.342853700,25220.523,16741.925,1631.181,25215.439,16555.293,1127.068,25220.873,16400.449,700.543,26582.046,16400.334,686.274,26139.016,16744.082,1620.212,25369.737,16640.215,884.796,25377.673,16585.907,928.092,25382.671,16521.745,972.653,25444.546,16529.605,969.618,25377.118,16564.023,874.246
43,0.30000,1597744284.349996500,25220.477,16741.955,1631.036,25215.665,16555.088,1126.841,25221.265,16400.090,700.374,26582.618,16399.924,686.580,26138.952,16744.006,1620.197,25369.888,16643.980,880.607,25378.274,16585.878,922.255,25382.542,16526.851,969.668,25444.643,16529.726,964.906,25374.881,16565.759,870.528
44,0.30714,1597744284.357139300,25220.776,16742.278,1631.212,25215.599,16555.552,1127.050,25221.030,16400.649,700.546,26582.290,16400.111,686.390,26139.010,16744.109,1620.214,25370.175,16648.370,876.630,25378.435,16590.764,918.670,25382.582,16531.273,966.153,25444.391,16536.153,963.250,25377.282,16570.428,866.729
45,0.31429,1597744284.364282100,25220.774,16742.280,1631.275,25215.514,16555.754,1127.027,25220.865,16401.021,700.461,26582.168,16400.177,686.085,26138.985,16743.940,1620.223,25370.620,16652.821,872.901,25378.295,16597.149,916.152,25382.171,16536.859,964.104,25444.485,16538.856,959.039,25374.217,16574.809,864.511
46,0.32143,1597744284.371424900,25220.804,16742.158,1631.226,25216.085,16555.081,1127.652,25221.370,16399.760,701.299,26582.232,16400.307,686.249,26140.671,16745.047,1620.464,25371.161,16657.646,870.112,25378.354,16601.888,913.236,25381.903,16541.412,961.046,25444.289,16542.925,955.915,25374.112,16579.646,861.553
47,0.32857,1597744284.378567700,25220.818,16742.357,1631.232,25215.538,16555.795,1126.895,25220.965,16401.060,700.331,26582.354,16400.056,686.270,26138.731,16743.833,1620.195,25371.828,16662.484,867.105,25378.488,16606.275,910.260,25381.717,16545.672,957.771,25443.993,16547.529,953.594,25375.222,16584.394,858.324
48,0.33571,1597744284.385710500,25220.504,16742.057,1631.188,25215.490,16555.448,1126.963,25221.000,16400.650,700.422,26582.332,16400.159,686.377,26138.808,16743.977,1620.418,25372.295,16666.808,864.217,25378.614,16610.776,907.519,25381.370,16550.629,955.465,25443.625,16551.793,950.834,25374.744,16588.700,855.804
49,0.34286,1597744284.392853300,25220.791,16741.549,1630.777,25215.636,16554.924,1126.729,25221.229,16400.070,700.210,26582.351,16400.174,686.358,26138.826,16743.901,1620.222,25372.745,16671.176,861.400,25378.694,16616.766,905.563,25381.030,16555.101,952.793,25443.311,16559.231,948.978,25376.491,16593.983,852.997
50,0.35000,1597744284.399996100,25220.832,16742.316,1631.297,25215.714,16555.635,1127.093,25221.158,16400.775,700.574,26582.425,16400.030,686.573,26139.149,16743.971,1620.303,25372.821,16676.056,859.107,25378.642,16619.890,902.377,25380.836,16559.326,950.305,25443.117,16560.650,945.799,25374.992,16597.921,850.558
51,0.35714,1597744284.407138900,25220.830,16742.283,1631.195,25215.558,16555.821,1126.891,25221.022,16401.152,700.303,26582.328,16400.272,686.367,26138.756,16743.860,1620.286,25372.986,16680.538,856.569,25378.575,16625.226,900.423,25380.878,16563.374,946.972,25442.831,16567.142,944.111,25377.003,16603.129,847.599
52,0.36429,1597744284.414281700,25220.838,16741.628,1630.659,25215.595,16555.064,1126.792,25221.103,16400.205,700.273,26582.045,16400.343,686.144,26139.072,16744.134,1620.265,25372.599,16684.413,853.887,25378.391,16628.752,897.327,25380.762,16567.047,944.660,25442.624,16571.397,941.416,25376.905,16606.818,844.883
53,0.37143,1597744284.421424500,25220.442,16741.206,1630.599,25215.489,16554.570,1126.582,25221.179,16399.699,700.070,26582.287,16400.067,686.414,26138.667,16743.766,1620.255,25372.299,16688.396,851.303,25378.013,16632.952,894.910,25380.167,16573.267,943.867,25442.784,16572.547,937.513,25372.238,16610.215,843.808
54,0.37857,1597744284.428567300,25220.766,16742.269,1631.235,25215.526,16555.668,1127.012,25220.927,16400.874,700.469,26582.193,16400.124,686.310,26138.941,16743.938,1620.185,25371.451,16692.824,848.926,25377.538,16638.141,893.390,25380.070,16577.257,941.337,25442.539,16577.361,935.439,25372.086,16614.872,841.590
55,0.38571,1597744284.435710100,25220.754,16742.223,1631.280,25215.466,16555.683,1126.967,25220.882,16400.958,700.398,26582.188,16400.196,686.342,26138.757,16743.813,1620.111,25370.770,16696.271,846.231,25377.175,16640.763,889.847,25379.884,16581.180,939.044,25442.082,16583.866,933.472,25373.410,16618.287,838.493
56,0.39286,1597744284.442852900,25220.762,16742.194,1631.209,25215.593,16555.592,1127.053,25221.012,16400.779,700.516,26582.238,16400.266,686.285,26139.073,16744.092,1620.292,25370.037,16699.606,843.541,25376.598,16644.815,887.671,25379.483,16585.702,936.827,25441.834,16584.981,930.193,25370.361,16621.511,836.729
57,0.40000,1597744284.449995700,25220.758,16742.279,1631.225,25215.533,16555.668,1127.002,25220.954,16400.867,700.461,26582.229,16400.257,686.309,26138.901,16744.047,1620.190,25369.824,16701.821,839.935,25376.103,16648.301,884.891,25379.022,16589.452,934.347,25441.472,16589.352,928.104,25370.478,16624.100,833.927
58,0.40714,1597744284.457138500,25220.746,16742.105,1631.261,25215.625,16555.521,1126.970,25221.120,16400.759,700.416,26582.430,16400.205,686.518,26138.894,16743.851,1620.237,25369.067,16705.952,837.905,25375.448,16652.231,882.823,25378.531,16593.279,932.075,25440.632,16596.297,926.859,25372.011,16628.517,831.359
59,0.41429,1597744284.464281300,25220.546,16741.911,1631.239,25215.483,16555.223,1127.064,25220.948,16400.353,700.549,26582.226,16400.088,686.356,26138.907,16743.953,1620.288,25368.316,16709.324,835.385,25374.760,16655.803,880.319,25377.909,16596.867,930.056,25439.971,16599.454,924.187,25370.678,16631.799,829.146
60,0.42143,1597744284.471424100,25220.538,16741.786,1631.219,25216.031,16554.561,1127.727,25221.370,16399.110,701.421,26582.200,16400.201,686.354,26140.730,16745.056,1620.474,25367.685,16712.818,832.907,25374.156,16659.351,877.996,25377.379,16600.477,927.573,25439.644,16603.639,922.114,25370.668,16635.368,826.670
61,0.42857,1597744284.478566900,25220.559,16741.794,1631.054,25215.584,16555.206,1126.871,25221.125,16400.413,700.329,26582.335,16400.262,686.441,26138.989,16743.877,1620.209,25366.980,16716.746,830.941,25373.399,16663.246,876.003,25376.759,16604.382,925.551,25439.209,16608.434,920.576,25370.796,16639.375,824.585
62,0.43571,1597744284.485709700,25220.361,16741.386,1630.660,25215.480,16554.783,1126.678,25221.126,16399.927,700.160,26582.196,16400.132,686.411,26138.870,16743.875,1620.352,25366.311,16720.146,828.745,25372.830,16667.670,874.217,25376.216,16607.526,923.312,25439.299,16610.654,918.042,25369.395,16642.914,822.652
63,0.44286,1597744284.492852500,25220.509,16741.419,1630.607,25215.605,16554.770,1126.625,25221.279,16399.880,700.120,26582.336,16400.217,686.483,26138.920,16743.948,1620.241,25365.697,16723.337,826.346,25372.333,16669.933,871.300,25375.655,16611.074,921.115,25438.601,16615.736,916.593,25370.375,16645.984,820.017
64,0.45000,1597744284.499995300,25220.694,16741.652,1630.624,25215.725,16554.939,1126.536,25221.406,16400.028,700.038,26582.622,16399.929,686.473,26138.805,16743.858,1620.237,25365.164,16726.024,823.640,25371.675,16673.484,869.124,25375.497,16613.750,917.999,25438.251,16619.422,914.427,25370.773,16649.150,817.252
65,0.45714,1597744284.507138100,25220.617,16741.325,1630.727,25215.612,16554.764,1126.669,25221.228,16399.961,700.131,26582.335,16400.240,686.301,26138.907,16743.802,1620.200,25364.592,16729.537,821.274,25371.210,16677.673,867.342,25375.010,16617.501,916.317,25437.703,16623.252,912.324,25369.888,16652.722,815.402
66,0.46429,1597744284.514280900,25220.594,16741.903,1631.091,25215.602,16555.214,1126.923,25221.136,16400.343,700.409,26582.408,16400.104,686.433,26138.942,16743.966,1620.293,25363.842,16733.186,819.094,25370.603,16681.256,865.092,25374.526,16620.723,914.057,25437.419,16626.577,909.789,25369.127,16656.304,813.138
67,0.47143,1597744284.521423700,25220.600,16741.930,1631.227,25215.519,16555.334,1126.971,25221.015,16400.554,700.424,26582.304,16400.184,686.445,26138.845,16743.830,1620.226,25363.241,16735.966,816.491,25370.223,16684.279,862.568,25374.205,16624.062,911.992,25436.933,16630.596,907.819,25369.115,16659.163,810.793
68,0.47857,1597744284.528566500,25220.636,16742.079,1631.128,25215.604,16555.439,1126.943,25221.094,16400.607,700.414,26582.378,16400.187,686.329,26138.999,16744.037,1620.305,25362.522,16739.289,813.973,25369.757,16686.292,859.454,25373.963,16627.301,909.515,25436.517,16633.985,905.258,25368.906,16662.060,808.073
69,0.48571,1597744284.535709300,25220.536,16741.364,1630.819,25215.628,16554.628,1126.788,25221.265,16399.688,700.300,26582.400,16400.181,686.460,26138.945,16743.957,1620.210,25362.056,16742.327,811.105,25369.157,16691.035,857.985,25373.579,16630.926,907.373,25436.175,16637.973,903.210,25368.305,16665.540,806.039
70,0.49286,1597744284.542852100,25220.516,16741.985,1631.159,25215.505,16555.343,1126.954,25220.987,16400.515,700.424,26582.301,16400.204,686.246,26138.905,16744.021,1620.283,25361.645,16744.969,807.960,25368.880,16692.813,854.348,25373.148,16634.430,904.986,25435.951,16640.130,900.327,25367.326,16667.630,803.269
71,0.50000,1597744284.549994900,25220.497,16741.997,1631.038,25215.481,16555.366,1126.849,25220.975,16400.542,700.317,26582.258,16400.187,686.227,26138.880,16743.996,1620.203,25361.158,16747.994,805.324,25368.295,16696.252,852.325,25372.887,16637.687,902.478,25435.469,16644.000,898.111,25367.212,16670.860,800.858
72,0.50714,1597744284.557137700,25220.789,16742.210,1631.190,25215.525,16555.637,1127.013,25220.969,16400.852,700.466,26582.170,16400.226,686.449,26138.876,16743.975,1620.269,25360.635,16751.120,802.907,25368.033,16698.792,849.259,25372.494,16640.560,899.879,25435.100,16646.729,895.330,25366.775,16673.792,798.137
73,0.51429,1597744284.564280500,25220.807,16741.652,1630.745,25215.634,16555.101,1126.684,25221.245,16400.304,700.144,26582.364,16400.259,686.392,26138.767,16743.922,1620.308,25360.392,16753.735,799.857,25367.475,16702.504,847.156,25372.157,16643.896,897.358,25434.796,16649.746,892.687,25365.948,16676.666,795.736
74,0.52143,1597744284.571423300,25220.792,16742.163,1631.153,25215.684,16555.336,1126.930,25221.222,16400.375,700.449,26582.586,16399.955,686.554,26138.810,16744.030,1620.218,25360.105,16756.893,797.181,25367.174,16705.757,844.670,25371.850,16646.744,894.916,25434.464,16653.250,890.634,25366.228,16679.810,793.168
75,0.52857,1597744284.578566100,25220.854,16742.471,1631.213,25215.539,16555.964,1126.996,25220.937,16401.236,700.428,26582.188,16400.172,686.333,26138.902,16743.978,1620.342,25359.843,16760.145,794.629,25366.706,16711.222,843.657,25371.470,16650.360,892.731,25434.284,16656.881,888.416,25365.335,16683.700,791.350
76,0.53571,1597744284.585708900,25220.687,16742.242,1631.242,25215.573,16555.601,1127.083,25220.978,16400.760,700.557,26582.202,16400.178,686.347,26139.141,16744.061,1620.253,25359.826,16763.084,791.811,25366.613,16713.479,840.431,25371.095,16653.488,890.440,25433.937,16659.454,885.708,25364.899,16686.257,788.683
77,0.54286,1597744284.592851700,25220.768,16742.311,1631.214,25215.639,16555.656,1126.962,25221.121,16400.829,700.431,26582.449,16400.144,686.464,26138.915,16744.015,1620.272,25359.747,16765.801,788.980,25367.163,16712.383,835.405,25371.023,16656.441,887.701,25433.800,16662.245,883.185,25366.091,16687.775,785.152
78,0.55000,1597744284.599994500,25220.725,16742.252,1631.214,25215.533,16555.688,1126.976,25220.956,16400.926,700.421,26582.242,16400.311,686.243,26138.918,16744.037,1620.218,25359.931,16768.191,785.671,25366.260,16719.823,835.416,25370.655,16659.499,885.508,25433.402,16666.369,881.657,25365.634,16691.648,783.489
79,0.55714,1597744284.607137300,25220.615,16742.058,1631.029,25215.756,16555.229,1126.849,25221.312,16400.255,700.373,26582.670,16399.911,686.432,26139.092,16744.048,1620.249,25360.061,16770.660,782.899,25366.923,16718.345,830.336,25370.461,16662.308,882.699,25433.334,16668.248,878.549,25366.208,16692.864,779.970
80,0.56429,1597744284.614280100,25220.874,16742.434,1631.193,25215.772,16555.632,1126.919,25221.263,16400.702,700.426,26582.690,16399.983,686.425,26138.955,16744.107,1620.206,25360.083,16773.422,780.166,25366.248,16725.086,830.019,25370.026,16665.592,880.773,25432.999,16672.003,876.813,25365.380,16696.777,778.458
81,0.57143,1597744284.621422900,25220.745,16742.260,1631.165,25215.746,16555.403,1126.941,25221.276,16400.419,700.468,26582.672,16399.918,686.524,26138.968,16744.093,1620.249,25360.258,16776.020,777.442,25366.891,16723.978,824.985,25369.854,16668.507,878.286,25432.726,16674.010,874.130,25366.034,16698.104,775.133
82,0.57857,1597744284.628565700,25220.711,16741.617,1630.761,25215.525,16555.053,1126.693,25221.075,16400.247,700.156,26582.223,16400.097,686.195,26138.759,16743.836,1620.236,25360.462,16778.413,774.481,25366.140,16730.446,825.115,25369.508,16671.558,876.060,25432.532,16677.454,872.697,25365.517,16701.702,773.622
83,0.58571,1597744284.635708500,25220.853,16741.615,1630.672,25215.794,16554.945,1126.695,25221.421,16400.038,700.195,26582.486,16400.261,686.435,26139.055,16744.070,1620.238,25360.418,16781.167,772.297,25366.871,16729.192,820.361,25369.431,16674.461,873.989,25432.063,16679.933,870.538,25366.494,16703.152,770.645
84,0.59286,1597744284.642851300,25220.690,16741.628,1630.687,25215.740,16554.874,1126.776,25221.372,16399.886,700.307,26582.415,16400.143,686.529,26139.118,16744.143,1620.335,25360.366,16784.039,770.288,25366.585,16732.162,818.576,25369.178,16677.206,872.014,25432.536,16682.241,868.275,25365.918,16705.969,768.756
85,0.60000,1597744284.649994100,25220.756,16742.169,1631.177,25215.643,16555.445,1126.938,25221.159,16400.566,700.427,26582.465,16400.205,686.532,26138.874,16744.041,1620.145,25360.206,16786.902,768.611,25366.780,16734.084,815.883,25369.207,16679.731,869.813,25433.138,16682.112,864.254,25363.593,16708.366,766.676
